shot_id,action_type,combined_shot_type,loc_x,loc_y,period,playoffs,season,shot_made_flag,shot_zone_area,shot_zone_basic,shot_zone_range,game_date,opponent,time_remaining,true_distance,3pt_goal,game_year,game_month,game_day,game_dayofweek,game_at_home
17208,Jump Shot,Jump Shot,-19,53,3,0,2010,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2011-01-12,GSW,351,5.6302753041,0,2011,1,12,2,0
17209,Jump Shot,Jump Shot,-11,33,3,0,2010,0.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-12,GSW,235,3.47850542619,0,2011,1,12,2,0
17210,Jump Shot,Jump Shot,-10,132,3,0,2010,1.0,Center(C),In The Paint (Non-RA),8-16 ft.,2011-01-12,GSW,167,13.2378245947,0,2011,1,12,2,0
17211,Jump Shot,Jump Shot,6,134,3,0,2010,1.0,Center(C),In The Paint (Non-RA),8-16 ft.,2011-01-12,GSW,119,13.4134261097,0,2011,1,12,2,0
17212,Jump Shot,Jump Shot,-179,184,3,0,2010,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2011-01-12,GSW,78,25.6704109823,1,2011,1,12,2,0
17213,Jump Shot,Jump Shot,-131,220,3,0,2010,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2011-01-12,GSW,24,25.6048823469,1,2011,1,12,2,0
17214,Pullup Jump shot,Jump Shot,237,1,4,0,2010,1.0,Right Side(R),Right Corner 3,24+ ft.,2011-01-12,GSW,349,23.7002109695,1,2011,1,12,2,0
17215,Driving Layup Shot,Layup,-2,28,4,0,2010,1.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-12,GSW,190,2.80713376952,0,2011,1,12,2,0
17216,Fadeaway Jump Shot,Jump Shot,-65,121,4,0,2010,1.0,Center(C),In The Paint (Non-RA),8-16 ft.,2011-01-12,GSW,150,13.7353558381,0,2011,1,12,2,0
17217,Jump Shot,Jump Shot,-65,127,4,0,2010,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2011-01-12,GSW,77,14.2667445481,0,2011,1,12,2,0
17218,Pullup Jump shot,Jump Shot,-150,219,4,0,2010,1.0,Left Side Center(LC),Above the Break 3,24+ ft.,2011-01-12,GSW,43,26.5444909539,1,2011,1,12,2,0
17219,Fadeaway Jump Shot,Jump Shot,127,23,1,0,2010,,Right Side(R),Mid-Range,8-16 ft.,2011-01-14,NJN,513,12.9065874653,0,2011,1,14,4,1
17220,Jump Shot,Jump Shot,77,115,1,0,2010,1.0,Right Side(R),In The Paint (Non-RA),8-16 ft.,2011-01-14,NJN,482,13.8397976864,0,2011,1,14,4,1
17221,Jump Shot,Jump Shot,39,112,1,0,2010,1.0,Center(C),In The Paint (Non-RA),8-16 ft.,2011-01-14,NJN,445,11.8595952713,0,2011,1,14,4,1
17222,Jump Shot,Jump Shot,108,222,1,0,2010,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2011-01-14,NJN,414,24.6876487337,1,2011,1,14,4,1
17223,Jump Shot,Jump Shot,54,47,1,0,2010,,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2011-01-14,NJN,385,7.15891053164,0,2011,1,14,4,1
17224,Driving Dunk Shot,Dunk,13,3,1,0,2010,1.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-14,NJN,193,1.33416640641,0,2011,1,14,4,1
17225,Pullup Jump shot,Jump Shot,-60,178,1,0,2010,,Left Side Center(LC),Mid-Range,16-24 ft.,2011-01-14,NJN,101,18.7840357751,0,2011,1,14,4,1
17226,Driving Reverse Layup Shot,Layup,24,12,1,0,2010,1.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-14,NJN,53,2.683281573,0,2011,1,14,4,1
17227,Layup Shot,Layup,10,23,1,0,2010,0.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-14,NJN,1,2.5079872408,0,2011,1,14,4,1
17228,Finger Roll Layup Shot,Layup,18,41,2,0,2010,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2011-01-14,NJN,231,4.47772263545,0,2011,1,14,4,1
17229,Driving Finger Roll Layup Shot,Layup,-45,11,2,0,2010,,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2011-01-14,NJN,4,4.63249392876,0,2011,1,14,4,1
17230,Layup Shot,Layup,-18,11,3,0,2010,0.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-14,NJN,650,2.10950231097,0,2011,1,14,4,1
17231,Turnaround Jump Shot,Jump Shot,-21,78,3,0,2010,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2011-01-14,NJN,507,8.0777472107,0,2011,1,14,4,1
17232,Jump Shot,Jump Shot,160,66,3,0,2010,1.0,Right Side(R),Mid-Range,16-24 ft.,2011-01-14,NJN,370,17.3078017091,0,2011,1,14,4,1
17233,Jump Bank Shot,Jump Shot,54,22,3,0,2010,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2011-01-14,NJN,243,5.83095189485,0,2011,1,14,4,1
17234,Jump Shot,Jump Shot,99,175,3,0,2010,,Right Side Center(RC),Mid-Range,16-24 ft.,2011-01-14,NJN,163,20.1062179437,0,2011,1,14,4,1
17235,Jump Shot,Jump Shot,69,67,3,0,2010,,Right Side(R),In The Paint (Non-RA),8-16 ft.,2011-01-14,NJN,84,9.61769203084,0,2011,1,14,4,1
17236,Driving Layup Shot,Layup,-15,12,4,0,2010,1.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-14,NJN,323,1.92093727123,0,2011,1,14,4,1
17237,Jump Shot,Jump Shot,24,99,4,0,2010,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2011-01-14,NJN,180,10.1867561078,0,2011,1,14,4,1
17238,Turnaround Jump Shot,Jump Shot,18,186,1,0,2010,1.0,Center(C),Mid-Range,16-24 ft.,2011-01-16,LAC,591,18.6868938029,0,2011,1,16,6,0
17239,Jump Shot,Jump Shot,92,145,1,0,2010,,Right Side Center(RC),Mid-Range,16-24 ft.,2011-01-16,LAC,493,17.1723615149,0,2011,1,16,6,0
17240,Jump Shot,Jump Shot,-131,238,1,0,2010,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2011-01-16,LAC,183,27.1670756615,1,2011,1,16,6,0
17241,Fadeaway Jump Shot,Jump Shot,50,105,1,0,2010,1.0,Center(C),In The Paint (Non-RA),8-16 ft.,2011-01-16,LAC,149,11.6297033496,0,2011,1,16,6,0
17242,Jump Shot,Jump Shot,-158,197,3,0,2010,,Left Side Center(LC),Above the Break 3,24+ ft.,2011-01-16,LAC,478,25.2533166139,1,2011,1,16,6,0
17243,Jump Shot,Jump Shot,-18,168,3,0,2010,,Center(C),Mid-Range,16-24 ft.,2011-01-16,LAC,443,16.8961534084,0,2011,1,16,6,0
17244,Turnaround Fadeaway shot,Jump Shot,56,113,3,0,2010,1.0,Center(C),In The Paint (Non-RA),8-16 ft.,2011-01-16,LAC,434,12.611502686,0,2011,1,16,6,0
17245,Fadeaway Jump Shot,Jump Shot,2,96,3,0,2010,1.0,Center(C),In The Paint (Non-RA),8-16 ft.,2011-01-16,LAC,403,9.60208310733,0,2011,1,16,6,0
17246,Fadeaway Jump Shot,Jump Shot,102,-11,3,0,2010,,Right Side(R),Mid-Range,8-16 ft.,2011-01-16,LAC,312,10.2591422643,0,2011,1,16,6,0
17247,Jump Shot,Jump Shot,151,222,3,0,2010,,Right Side Center(RC),Above the Break 3,24+ ft.,2011-01-16,LAC,185,26.8486498729,1,2011,1,16,6,0
17248,Jump Shot,Jump Shot,-133,228,3,0,2010,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2011-01-16,LAC,155,26.39564358,1,2011,1,16,6,0
17249,Fadeaway Jump Shot,Jump Shot,-134,113,3,0,2010,1.0,Left Side Center(LC),Mid-Range,16-24 ft.,2011-01-16,LAC,107,17.528548143,0,2011,1,16,6,0
17250,Jump Shot,Jump Shot,-166,176,3,0,2010,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2011-01-16,LAC,77,24.1933875263,1,2011,1,16,6,0
17251,Jump Shot,Jump Shot,-30,78,3,0,2010,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2011-01-16,LAC,16,8.35703296631,0,2011,1,16,6,0
17252,Jump Shot,Jump Shot,-38,213,3,0,2010,0.0,Center(C),Mid-Range,16-24 ft.,2011-01-16,LAC,9,21.6363120702,0,2011,1,16,6,0
17253,Jump Shot,Jump Shot,-125,261,4,0,2010,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2011-01-16,LAC,110,28.938901154,1,2011,1,16,6,0
17254,Jump Shot,Jump Shot,-235,-17,4,0,2010,0.0,Left Side(L),Left Corner 3,24+ ft.,2011-01-16,LAC,5,23.5614091259,1,2011,1,16,6,0
17255,Jump Shot,Jump Shot,9,33,1,0,2010,,Center(C),Restricted Area,Less Than 8 ft.,2011-01-17,OKC,137,3.4205262753,0,2011,1,17,0,1
17256,Jump Shot,Jump Shot,-15,206,2,0,2010,1.0,Center(C),Mid-Range,16-24 ft.,2011-01-17,OKC,314,20.6545394526,0,2011,1,17,0,1
17257,Jump Shot,Jump Shot,-2,82,2,0,2010,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2011-01-17,OKC,221,8.20243866176,0,2011,1,17,0,1
17258,Layup Shot,Layup,1,22,2,0,2010,,Center(C),Restricted Area,Less Than 8 ft.,2011-01-17,OKC,220,2.20227155455,0,2011,1,17,0,1
17259,Driving Dunk Shot,Dunk,4,23,2,0,2010,1.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-17,OKC,87,2.33452350599,0,2011,1,17,0,1
17260,Layup Shot,Layup,6,22,2,0,2010,,Center(C),Restricted Area,Less Than 8 ft.,2011-01-17,OKC,22,2.2803508502,0,2011,1,17,0,1
17261,Jump Shot,Jump Shot,39,261,3,0,2010,1.0,Center(C),Above the Break 3,24+ ft.,2011-01-17,OKC,496,26.3897707455,1,2011,1,17,0,1
17262,Jump Shot,Jump Shot,-52,34,3,0,2010,0.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2011-01-17,OKC,455,6.2128898268,0,2011,1,17,0,1
17263,Turnaround Fadeaway shot,Jump Shot,105,14,3,0,2010,0.0,Right Side(R),Mid-Range,8-16 ft.,2011-01-17,OKC,425,10.5929221653,0,2011,1,17,0,1
17264,Turnaround Fadeaway shot,Jump Shot,-120,-2,3,0,2010,,Left Side(L),Mid-Range,8-16 ft.,2011-01-17,OKC,302,12.0016665509,0,2011,1,17,0,1
17265,Jump Shot,Jump Shot,23,159,4,0,2010,1.0,Center(C),Mid-Range,16-24 ft.,2011-01-17,OKC,388,16.0654909667,0,2011,1,17,0,1
17266,Jump Shot,Jump Shot,36,211,4,0,2010,0.0,Center(C),Mid-Range,16-24 ft.,2011-01-17,OKC,191,21.4049059797,0,2011,1,17,0,1
17267,Turnaround Jump Shot,Jump Shot,15,34,1,0,2010,0.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-19,DAL,512,3.71618083521,0,2011,1,19,2,0
17268,Jump Shot,Jump Shot,-127,11,1,0,2010,1.0,Left Side(L),Mid-Range,8-16 ft.,2011-01-19,DAL,487,12.747548784,0,2011,1,19,2,0
17269,Pullup Jump shot,Jump Shot,147,11,1,0,2010,1.0,Right Side(R),Mid-Range,8-16 ft.,2011-01-19,DAL,57,14.7410990092,0,2011,1,19,2,0
17270,Jump Shot,Jump Shot,42,126,1,0,2010,,Center(C),In The Paint (Non-RA),8-16 ft.,2011-01-19,DAL,36,13.2815661727,0,2011,1,19,2,0
17271,Jump Shot,Jump Shot,59,132,2,0,2010,,Center(C),In The Paint (Non-RA),8-16 ft.,2011-01-19,DAL,258,14.4585614775,0,2011,1,19,2,0
17272,Jump Shot,Jump Shot,119,192,2,0,2010,,Right Side Center(RC),Mid-Range,16-24 ft.,2011-01-19,DAL,217,22.5887139962,0,2011,1,19,2,0
17273,Jump Shot,Jump Shot,-82,230,2,0,2010,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2011-01-19,DAL,131,24.4180261283,1,2011,1,19,2,0
17274,Jump Shot,Jump Shot,2,288,3,0,2010,0.0,Center(C),Above the Break 3,24+ ft.,2011-01-19,DAL,590,28.8006944361,1,2011,1,19,2,0
17275,Driving Layup Shot,Layup,6,17,3,0,2010,1.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-19,DAL,447,1.80277563773,0,2011,1,19,2,0
17276,Jump Shot,Jump Shot,-2,162,3,0,2010,0.0,Center(C),Mid-Range,16-24 ft.,2011-01-19,DAL,407,16.2012345209,0,2011,1,19,2,0
17277,Turnaround Fadeaway shot,Jump Shot,32,131,3,0,2010,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2011-01-19,DAL,333,13.4851770474,0,2011,1,19,2,0
17278,Jump Shot,Jump Shot,103,11,3,0,2010,1.0,Right Side(R),Mid-Range,8-16 ft.,2011-01-19,DAL,313,10.3585713301,0,2011,1,19,2,0
17279,Jump Shot,Jump Shot,-122,181,4,0,2010,1.0,Left Side Center(LC),Mid-Range,16-24 ft.,2011-01-19,DAL,523,21.8277346511,0,2011,1,19,2,0
17280,Jump Shot,Jump Shot,103,175,4,0,2010,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2011-01-19,DAL,466,20.3061567018,0,2011,1,19,2,0
17281,Jump Shot,Jump Shot,21,97,4,0,2010,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2011-01-19,DAL,425,9.92471662064,0,2011,1,19,2,0
17282,Jump Shot,Jump Shot,-18,227,4,0,2010,0.0,Center(C),Mid-Range,16-24 ft.,2011-01-19,DAL,172,22.7712538083,0,2011,1,19,2,0
17283,Jump Bank Shot,Jump Shot,-108,58,4,0,2010,1.0,Left Side(L),Mid-Range,8-16 ft.,2011-01-19,DAL,95,12.2588743366,0,2011,1,19,2,0
17284,Running Hook Shot,Hook Shot,72,28,4,0,2010,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2011-01-19,DAL,38,7.72528316633,0,2011,1,19,2,0
17285,Jump Shot,Jump Shot,-155,47,1,0,2010,,Left Side(L),Mid-Range,16-24 ft.,2011-01-21,DEN,547,16.1969132862,0,2011,1,21,4,0
17286,Jump Bank Shot,Jump Shot,-84,20,1,0,2010,0.0,Left Side(L),Mid-Range,8-16 ft.,2011-01-21,DEN,436,8.63481325797,0,2011,1,21,4,0
17287,Turnaround Jump Shot,Jump Shot,-65,47,1,0,2010,1.0,Left Side(L),In The Paint (Non-RA),8-16 ft.,2011-01-21,DEN,189,8.02122185206,0,2011,1,21,4,0
17288,Driving Layup Shot,Layup,-13,1,2,0,2010,1.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-21,DEN,147,1.30384048104,0,2011,1,21,4,0
17289,Jump Shot,Jump Shot,119,143,3,0,2010,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2011-01-21,DEN,687,18.6037630602,0,2011,1,21,4,0
17290,Dunk Shot,Dunk,12,-2,3,0,2010,1.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-21,DEN,495,1.21655250606,0,2011,1,21,4,0
17291,Jump Shot,Jump Shot,-228,34,3,0,2010,0.0,Left Side(L),Left Corner 3,24+ ft.,2011-01-21,DEN,414,23.0521148704,1,2011,1,21,4,0
17292,Turnaround Bank shot,Bank Shot,-112,33,3,0,2010,1.0,Left Side(L),Mid-Range,8-16 ft.,2011-01-21,DEN,391,11.6760438506,0,2011,1,21,4,0
17293,Turnaround Fadeaway shot,Jump Shot,114,7,3,0,2010,1.0,Right Side(R),Mid-Range,8-16 ft.,2011-01-21,DEN,311,11.4214710086,0,2011,1,21,4,0
17294,Jump Shot,Jump Shot,-147,-21,3,0,2010,,Left Side(L),Mid-Range,8-16 ft.,2011-01-21,DEN,282,14.8492424049,0,2011,1,21,4,0
17295,Jump Shot,Jump Shot,-19,249,3,0,2010,0.0,Center(C),Above the Break 3,24+ ft.,2011-01-21,DEN,257,24.972384748,1,2011,1,21,4,0
17296,Fadeaway Jump Shot,Jump Shot,-150,94,3,0,2010,1.0,Left Side(L),Mid-Range,16-24 ft.,2011-01-21,DEN,168,17.7019772907,0,2011,1,21,4,0
17297,Jump Shot,Jump Shot,48,194,3,0,2010,,Center(C),Mid-Range,16-24 ft.,2011-01-21,DEN,123,19.9849943708,0,2011,1,21,4,0
17298,Turnaround Bank shot,Bank Shot,-123,30,3,0,2010,,Left Side(L),Mid-Range,8-16 ft.,2011-01-21,DEN,60,12.6605687076,0,2011,1,21,4,0
17299,Jump Shot,Jump Shot,62,195,4,0,2010,,Center(C),Mid-Range,16-24 ft.,2011-01-21,DEN,231,20.4619158438,0,2011,1,21,4,0
17300,Turnaround Bank shot,Bank Shot,-67,30,1,0,2010,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2011-01-25,UTA,568,7.34098086089,0,2011,1,25,1,1
17301,Jump Shot,Jump Shot,190,4,1,0,2010,1.0,Right Side(R),Mid-Range,16-24 ft.,2011-01-25,UTA,444,19.0042100599,0,2011,1,25,1,1
17302,Driving Dunk Shot,Dunk,18,19,1,0,2010,1.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-25,UTA,216,2.61725046566,0,2011,1,25,1,1
17303,Jump Shot,Jump Shot,-166,47,1,0,2010,0.0,Left Side(L),Mid-Range,16-24 ft.,2011-01-25,UTA,126,17.2525360455,0,2011,1,25,1,1
17304,Turnaround Fadeaway shot,Jump Shot,-142,15,2,0,2010,1.0,Left Side(L),Mid-Range,8-16 ft.,2011-01-25,UTA,289,14.2790055676,0,2011,1,25,1,1
17305,Jump Shot,Jump Shot,-49,276,2,0,2010,0.0,Center(C),Above the Break 3,24+ ft.,2011-01-25,UTA,162,28.0315893235,1,2011,1,25,1,1
17306,Jump Shot,Jump Shot,-51,63,2,0,2010,,Left Side(L),In The Paint (Non-RA),8-16 ft.,2011-01-25,UTA,142,8.10555365166,0,2011,1,25,1,1
17307,Driving Layup Shot,Layup,9,24,2,0,2010,0.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-25,UTA,121,2.5632011236,0,2011,1,25,1,1
17308,Jump Shot,Jump Shot,70,36,3,0,2010,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2011-01-25,UTA,611,7.87146746166,0,2011,1,25,1,1
17309,Jump Shot,Jump Shot,173,217,3,0,2010,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2011-01-25,UTA,424,27.7521170364,1,2011,1,25,1,1
17310,Turnaround Fadeaway shot,Jump Shot,-101,77,3,0,2010,1.0,Left Side(L),Mid-Range,8-16 ft.,2011-01-25,UTA,379,12.7003936947,0,2011,1,25,1,1
17311,Jump Shot,Jump Shot,144,148,1,0,2010,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2011-01-28,SAC,593,20.6494551986,0,2011,1,28,4,1
17312,Jump Shot,Jump Shot,-27,17,1,0,2010,0.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-28,SAC,575,3.19061122671,0,2011,1,28,4,1
17313,Jump Shot,Jump Shot,-232,39,1,0,2010,1.0,Left Side(L),Left Corner 3,24+ ft.,2011-01-28,SAC,541,23.5255180602,1,2011,1,28,4,1
17314,Jump Shot,Jump Shot,-45,52,1,0,2010,0.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2011-01-28,SAC,485,6.87677249878,0,2011,1,28,4,1
17315,Jump Shot,Jump Shot,105,94,1,0,2010,1.0,Right Side(R),Mid-Range,8-16 ft.,2011-01-28,SAC,227,14.0929060169,0,2011,1,28,4,1
17316,Driving Dunk Shot,Dunk,-12,33,1,0,2010,1.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-28,SAC,209,3.51140997322,0,2011,1,28,4,1
17317,Jump Shot,Jump Shot,-65,52,1,0,2010,1.0,Left Side(L),In The Paint (Non-RA),8-16 ft.,2011-01-28,SAC,144,8.32406150866,0,2011,1,28,4,1
17318,Turnaround Fadeaway shot,Jump Shot,103,64,1,0,2010,1.0,Right Side(R),Mid-Range,8-16 ft.,2011-01-28,SAC,122,12.1264174429,0,2011,1,28,4,1
17319,Jump Shot,Jump Shot,-161,197,1,0,2010,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2011-01-28,SAC,86,25.442091109,1,2011,1,28,4,1
17320,Fadeaway Jump Shot,Jump Shot,-144,17,1,0,2010,1.0,Left Side(L),Mid-Range,8-16 ft.,2011-01-28,SAC,32,14.5,0,2011,1,28,4,1
17321,Driving Slam Dunk Shot,Dunk,4,14,1,0,2010,1.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-28,SAC,4,1.45602197786,0,2011,1,28,4,1
17322,Jump Shot,Jump Shot,190,178,2,0,2010,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2011-01-28,SAC,240,26.0353605698,1,2011,1,28,4,1
17323,Jump Shot,Jump Shot,-109,97,2,0,2010,1.0,Left Side(L),Mid-Range,8-16 ft.,2011-01-28,SAC,48,14.5910931736,0,2011,1,28,4,1
17324,Jump Shot,Jump Shot,-157,205,2,0,2010,,Left Side Center(LC),Above the Break 3,24+ ft.,2011-01-28,SAC,27,25.8213090296,1,2011,1,28,4,1
17325,Jump Shot,Jump Shot,-76,31,3,0,2010,0.0,Left Side(L),In The Paint (Non-RA),8-16 ft.,2011-01-28,SAC,566,8.20792300159,0,2011,1,28,4,1
17326,Jump Shot,Jump Shot,-131,91,3,0,2010,,Left Side(L),Mid-Range,8-16 ft.,2011-01-28,SAC,199,15.9505485799,0,2011,1,28,4,1
17327,Jump Shot,Jump Shot,13,198,4,0,2010,0.0,Center(C),Mid-Range,16-24 ft.,2011-01-28,SAC,704,19.842630874,0,2011,1,28,4,1
17328,Fadeaway Jump Shot,Jump Shot,69,61,4,0,2010,0.0,Right Side(R),In The Paint (Non-RA),8-16 ft.,2011-01-28,SAC,626,9.20977741316,0,2011,1,28,4,1
17329,Jump Shot,Jump Shot,-93,41,4,0,2010,0.0,Left Side(L),Mid-Range,8-16 ft.,2011-01-28,SAC,565,10.1636607578,0,2011,1,28,4,1
17330,Jump Shot,Jump Shot,-76,162,4,0,2010,,Left Side Center(LC),Mid-Range,16-24 ft.,2011-01-28,SAC,280,17.8941331168,0,2011,1,28,4,1
17331,Driving Slam Dunk Shot,Dunk,17,14,4,0,2010,1.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-28,SAC,229,2.20227155455,0,2011,1,28,4,1
17332,Jump Shot,Jump Shot,-68,74,4,0,2010,0.0,Left Side(L),In The Paint (Non-RA),8-16 ft.,2011-01-28,SAC,113,10.0498756211,0,2011,1,28,4,1
17333,Jump Shot,Jump Shot,-245,-11,4,0,2010,0.0,Left Side(L),Left Corner 3,24+ ft.,2011-01-28,SAC,73,24.5246814454,1,2011,1,28,4,1
17334,Jump Shot,Jump Shot,-68,33,4,0,2010,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2011-01-28,SAC,49,7.55843899228,0,2011,1,28,4,1
17335,Jump Shot,Jump Shot,154,208,4,0,2010,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2011-01-28,SAC,20,25.8804945857,1,2011,1,28,4,1
17336,Jump Shot,Jump Shot,-243,-13,4,0,2010,0.0,Left Side(L),Left Corner 3,24+ ft.,2011-01-28,SAC,8,24.3347488173,1,2011,1,28,4,1
17337,Jump Shot,Jump Shot,144,222,4,0,2010,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2011-01-28,SAC,2,26.4612924854,1,2011,1,28,4,1
17338,Floating Jump shot,Jump Shot,2,30,1,0,2010,1.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-30,BOS,458,3.00665927567,0,2011,1,30,6,1
17339,Jump Shot,Jump Shot,-78,205,1,0,2010,1.0,Left Side Center(LC),Mid-Range,16-24 ft.,2011-01-30,BOS,430,21.9337639269,0,2011,1,30,6,1
17340,Jump Shot,Jump Shot,84,131,1,0,2010,0.0,Right Side(R),Mid-Range,8-16 ft.,2011-01-30,BOS,410,15.5618122338,0,2011,1,30,6,1
17341,Jump Bank Shot,Jump Shot,119,39,2,0,2010,1.0,Right Side(R),Mid-Range,8-16 ft.,2011-01-30,BOS,364,12.5227792442,0,2011,1,30,6,1
17342,Jump Shot,Jump Shot,92,165,2,0,2010,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2011-01-30,BOS,339,18.8915324947,0,2011,1,30,6,1
17343,Layup Shot,Layup,9,12,2,0,2010,1.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-30,BOS,284,1.5,0,2011,1,30,6,1
17344,Jump Shot,Jump Shot,0,80,2,0,2010,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2011-01-30,BOS,209,8.0,0,2011,1,30,6,1
17345,Jump Shot,Jump Shot,211,149,2,0,2010,,Right Side Center(RC),Above the Break 3,24+ ft.,2011-01-30,BOS,161,25.8306020061,1,2011,1,30,6,1
17346,Fadeaway Jump Shot,Jump Shot,-87,15,2,0,2010,1.0,Left Side(L),Mid-Range,8-16 ft.,2011-01-30,BOS,121,8.82836338174,0,2011,1,30,6,1
17347,Running Jump Shot,Jump Shot,43,31,2,0,2010,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2011-01-30,BOS,63,5.30094331228,0,2011,1,30,6,1
17348,Reverse Layup Shot,Layup,9,25,2,0,2010,0.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-30,BOS,45,2.65706605112,0,2011,1,30,6,1
17349,Jump Shot,Jump Shot,245,1,3,0,2010,1.0,Right Side(R),Right Corner 3,24+ ft.,2011-01-30,BOS,688,24.5002040808,1,2011,1,30,6,1
17350,Jump Shot,Jump Shot,94,129,3,0,2010,0.0,Right Side(R),Mid-Range,8-16 ft.,2011-01-30,BOS,623,15.9615162187,0,2011,1,30,6,1
17351,Jump Bank Shot,Jump Shot,-123,119,3,0,2010,,Left Side Center(LC),Mid-Range,16-24 ft.,2011-01-30,BOS,463,17.1143214882,0,2011,1,30,6,1
17352,Jump Shot,Jump Shot,-146,225,3,0,2010,,Left Side Center(LC),Above the Break 3,24+ ft.,2011-01-30,BOS,170,26.8218194759,1,2011,1,30,6,1
17353,Jump Shot,Jump Shot,-149,211,3,0,2010,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2011-01-30,BOS,118,25.8306020061,1,2011,1,30,6,1
17354,Fadeaway Jump Shot,Jump Shot,-109,108,3,0,2010,1.0,Left Side(L),Mid-Range,8-16 ft.,2011-01-30,BOS,59,15.3443800787,0,2011,1,30,6,1
17355,Jump Shot,Jump Shot,48,134,3,0,2010,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2011-01-30,BOS,29,14.2337626789,0,2011,1,30,6,1
17356,Jump Shot,Jump Shot,-116,105,4,0,2010,0.0,Left Side(L),Mid-Range,8-16 ft.,2011-01-30,BOS,662,15.646405338,0,2011,1,30,6,1
17357,Turnaround Jump Shot,Jump Shot,17,80,4,0,2010,1.0,Center(C),In The Paint (Non-RA),8-16 ft.,2011-01-30,BOS,418,8.17863069224,0,2011,1,30,6,1
17358,Jump Shot,Jump Shot,-155,208,4,0,2010,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2011-01-30,BOS,372,25.9401233613,1,2011,1,30,6,1
17359,Running Jump Shot,Jump Shot,-8,37,4,0,2010,1.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-30,BOS,350,3.78549864615,0,2011,1,30,6,1
17360,Layup Shot,Layup,6,30,4,0,2010,1.0,Center(C),Restricted Area,Less Than 8 ft.,2011-01-30,BOS,320,3.05941170816,0,2011,1,30,6,1
17361,Jump Shot,Jump Shot,105,154,4,0,2010,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2011-01-30,BOS,281,18.638937738,0,2011,1,30,6,1
